0.100000 0.000001
0.110010 0.000001
0.120020 0.000002
0.130030 0.000002
0.140040 0.000002
0.150051 0.000003
0.160061 0.000003
0.170071 0.000004
0.180081 0.000005
0.190091 0.000005
0.200101 0.000006
0.210111 0.000007
0.220121 0.000008
0.230131 0.000009
0.240142 0.000010
0.250152 0.000012
0.260162 0.000013
0.270172 0.000015
0.280182 0.000016
0.290192 0.000016
0.300202 0.000017
0.310212 0.000019
0.320222 0.000021
0.330233 0.000023
0.340243 0.000025
0.350253 0.000027
0.360263 0.000030
0.370273 0.000032
0.380283 0.000035
0.390293 0.000037
0.400303 0.000039
0.410313 0.000041
0.420324 0.000044
0.430334 0.000048
0.440344 0.000051
0.450354 0.000054
0.460364 0.000058
0.470374 0.000062
0.480384 0.000065
0.490394 0.000069
0.500404 0.000074
0.510415 0.000078
0.520425 0.000083
0.530435 0.000087
0.540445 0.000055
0.550455 0.000057
0.560465 0.000060
0.570475 0.000063
0.580485 0.000066
0.590495 0.000069
0.600506 0.000073
0.610516 0.000076
0.620526 0.000079
0.630536 0.000083
0.640546 0.000087
0.650556 0.000090
0.660566 0.000094
0.670576 0.000098
0.680586 0.000102
0.690597 0.000107
0.700607 0.000111
0.710617 0.000104
0.720627 0.000108
0.730637 0.000112
0.740647 0.000117
0.750657 0.000121
0.760667 0.000126
0.770677 0.000130
0.780688 0.000135
0.790698 0.000139
0.800708 0.000144
0.810718 0.000149
0.820728 0.000154
0.830738 0.000158
0.840748 0.000163
0.850758 0.000168
0.860768 0.000173
0.870779 0.000154
0.880789 0.000159
0.890799 0.000164
0.900809 0.000168
0.910819 0.000174
0.920829 0.000179
0.930839 0.000184
0.940849 0.000189
0.950859 0.000195
0.960870 0.000200
0.970880 0.000206
0.980890 0.000212
0.990900 0.000218
1.000910 0.000224
1.010920 0.000230
1.020930 0.000236
1.030940 0.000242
1.040950 0.000248
1.050961 0.000255
1.060971 0.000262
1.070981 0.000268
1.080991 0.000275
1.091001 0.000282
1.101011 0.000289
1.111021 0.000296
1.121031 0.000304
1.131041 0.000311
1.141052 0.000319
1.151062 0.000326
1.161072 0.000334
1.171082 0.000342
1.181092 0.000350
1.191102 0.000358
1.201112 0.000367
1.211122 0.000375
1.221132 0.000384
1.231143 0.000392
1.241153 0.000401
1.251163 0.000410
1.261173 0.000419
1.271183 0.000428
1.281193 0.000438
1.291203 0.000447
1.301213 0.000457
1.311223 0.000435
1.321234 0.000444
1.331244 0.000453
1.341254 0.000462
1.351264 0.000472
1.361274 0.000481
1.371284 0.000491
1.381294 0.000501
1.391304 0.000510
1.401314 0.000520
1.411325 0.000531
1.421335 0.000541
1.431345 0.000551
1.441355 0.000562
1.451365 0.000572
1.461375 0.000583
1.471385 0.000594
1.481395 0.000605
1.491405 0.000616
1.501416 0.000628
1.511426 0.000639
1.521436 0.000651
1.531446 0.000662
1.541456 0.000674
1.551466 0.000686
1.561476 0.000698
1.571486 0.000711
1.581496 0.000723
1.591507 0.000736
1.601517 0.000748
1.611527 0.000761
1.621537 0.000774
1.631547 0.000788
1.641557 0.000801
1.651567 0.000814
1.661577 0.000828
1.671587 0.000842
1.681598 0.000856
1.691608 0.000870
1.701618 0.000884
1.711628 0.000899
1.721638 0.000913
1.731648 0.000928
1.741658 0.000943
1.751668 0.000958
1.761678 0.000973
1.771689 0.000989
1.781699 0.001005
1.791709 0.001020
1.801719 0.001036
1.811729 0.001052
1.821739 0.001069
1.831749 0.001085
1.841759 0.000995
1.851769 0.001010
1.861780 0.001025
1.871790 0.001040
1.881800 0.001055
1.891810 0.001071
1.901820 0.001087
1.911830 0.001103
1.921840 0.001119
1.931850 0.001135
1.941860 0.001151
1.951871 0.001168
1.961881 0.001184
1.971891 0.001201
1.981901 0.001218
1.991911 0.001235
2.001921 0.001252
2.011931 0.001270
2.021941 0.001287
2.031951 0.001305
2.041962 0.001323
2.051972 0.001341
2.061982 0.001359
2.071992 0.001378
2.082002 0.001396
2.092012 0.001415
2.102022 0.001434
2.112032 0.001453
2.122042 0.001472
2.132053 0.001491
2.142063 0.001511
2.152073 0.001531
2.162083 0.001551
2.172093 0.001571
2.182103 0.001591
2.192113 0.001611
2.202123 0.001632
2.212133 0.001653
2.222144 0.001674
2.232154 0.001695
2.242164 0.001716
2.252174 0.001738
2.262184 0.001759
2.272194 0.001781
2.282204 0.001803
2.292214 0.001826
2.302224 0.001848
2.312235 0.001871
2.322245 0.001893
2.332255 0.001916
2.342265 0.001939
2.352275 0.001963
2.362285 0.001986
2.372295 0.002010
2.382305 0.002034
2.392315 0.002058
2.402326 0.002083
2.412336 0.002107
2.422346 0.002132
2.432356 0.002157
2.442366 0.002182
2.452376 0.002207
2.462386 0.002233
2.472396 0.002079
2.482406 0.002103
2.492417 0.002127
2.502427 0.002151
2.512437 0.002176
2.522447 0.002201
2.532457 0.002226
2.542467 0.002251
2.552477 0.002276
2.562487 0.002302
2.572497 0.002327
2.582508 0.002353
2.592518 0.002379
2.602528 0.002405
2.612538 0.002432
2.622548 0.002458
2.632558 0.002485
2.642568 0.002512
2.652578 0.002539
2.662588 0.002566
2.672599 0.002594
2.682609 0.002621
2.692619 0.002649
2.702629 0.002677
2.712639 0.002705
2.722649 0.002733
2.732659 0.002762
2.742669 0.002791
2.752679 0.002820
2.762690 0.002849
2.772700 0.002878
2.782710 0.002907
2.792720 0.002937
2.802730 0.002967
2.812740 0.002997
2.822750 0.003027
2.832760 0.003058
2.842770 0.003088
2.852781 0.003119
2.862791 0.003150
2.872801 0.003181
2.882811 0.003212
2.892821 0.003244
2.902831 0.003276
2.912841 0.003307
2.922851 0.003340
2.932861 0.003372
2.942872 0.003404
2.952882 0.003437
2.962892 0.003470
2.972902 0.003503
2.982912 0.003536
2.992922 0.003569
3.002932 0.003603
3.012942 0.003637
3.022952 0.003671
3.032963 0.003705
3.042973 0.003739
3.052983 0.003774
3.062993 0.003809
3.073003 0.003844
3.083013 0.003879
3.093023 0.003914
3.103033 0.003950
3.113043 0.003986
3.123054 0.004021
3.133064 0.004058
3.143074 0.004094
3.153084 0.004130
3.163094 0.004167
3.173104 0.004204
3.183114 0.004241
3.193124 0.004279
3.203134 0.004316
3.213145 0.004256
3.223155 0.004293
3.233165 0.004330
3.243175 0.004368
3.253185 0.004405
3.263195 0.004443
3.273205 0.004481
3.283215 0.004520
3.293225 0.004558
3.303236 0.004597
3.313246 0.004636
3.323256 0.004675
3.333266 0.004714
3.343276 0.004753
3.353286 0.004793
3.363296 0.004833
3.373306 0.004873
3.383316 0.004913
3.393327 0.004954
3.403337 0.004994
3.413347 0.005035
3.423357 0.005076
3.433367 0.005118
3.443377 0.005159
3.453387 0.005201
3.463397 0.005242
3.473407 0.005285
3.483418 0.005327
3.493428 0.005369
3.503438 0.005412
3.513448 0.005455
3.523458 0.005498
3.533468 0.005541
3.543478 0.005585
3.553488 0.005628
3.563498 0.005672
3.573509 0.005716
3.583519 0.005760
3.593529 0.005805
3.603539 0.005849
3.613549 0.005894
3.623559 0.005939
3.633569 0.005985
3.643579 0.006030
3.653589 0.006076
3.663600 0.006122
3.673610 0.006168
3.683620 0.006214
3.693630 0.006261
3.703640 0.006307
3.713650 0.006354
3.723660 0.006401
3.733670 0.006449
3.743680 0.006496
3.753691 0.006544
3.763701 0.006592
3.773711 0.006640
3.783721 0.006688
3.793731 0.006737
3.803741 0.006785
3.813751 0.006834
3.823761 0.006883
3.833771 0.006933
3.843782 0.006982
3.853792 0.007032
3.863802 0.007082
3.873812 0.007132
3.883822 0.007183
3.893832 0.007233
3.903842 0.007284
3.913852 0.007335
3.923862 0.007386
3.933873 0.007438
3.943883 0.007489
3.953893 0.007541
3.963903 0.007593
3.973913 0.007645
3.983923 0.007698
3.993933 0.007750
4.003943 0.007803
4.013953 0.007856
4.023964 0.007909
4.033974 0.007963
4.043984 0.007864
4.053994 0.007920
4.064004 0.007975
4.074014 0.008031
4.084024 0.008088
4.094034 0.008144
4.104044 0.008201
4.114055 0.008258
4.124065 0.008315
4.134075 0.008373
4.144085 0.008430
4.154095 0.008488
4.164105 0.008546
4.174115 0.008605
4.184125 0.008663
4.194135 0.008722
4.204146 0.008781
4.214156 0.008840
4.224166 0.008900
4.234176 0.008960
4.244186 0.009020
4.254196 0.009080
4.264206 0.009141
4.274216 0.009201
4.284226 0.009262
4.294237 0.009323
4.304247 0.009385
4.314257 0.009447
4.324267 0.009509
4.334277 0.009571
4.344287 0.009633
4.354297 0.009696
4.364307 0.009759
4.374317 0.009822
4.384328 0.009885
4.394338 0.009949
4.404348 0.010012
4.414358 0.010076
4.424368 0.010141
4.434378 0.010205
4.444388 0.010270
4.454398 0.010335
4.464408 0.010400
4.474419 0.010466
4.484429 0.010531
4.494439 0.010597
4.504449 0.010663
4.514459 0.010730
4.524469 0.010796
4.534479 0.010863
4.544489 0.010930
4.554499 0.010998
4.564510 0.011065
4.574520 0.011133
4.584530 0.011201
4.594540 0.011270
4.604550 0.011338
4.614560 0.011407
4.624570 0.011476
4.634580 0.011545
4.644590 0.011615
4.654601 0.011684
4.664611 0.011754
4.674621 0.011824
4.684631 0.011895
4.694641 0.011966
4.704651 0.012036
4.714661 0.012108
4.724671 0.012179
4.734681 0.012251
4.744692 0.012322
4.754702 0.012394
4.764712 0.012467
4.774722 0.012539
4.784732 0.012612
4.794742 0.012685
4.804752 0.012758
4.814762 0.012832
4.824772 0.012906
4.834783 0.012980
4.844793 0.013054
4.854803 0.013128
4.864813 0.013203
4.874823 0.013278
4.884833 0.013353
4.894843 0.013428
4.904853 0.013504
4.914863 0.013580
4.924874 0.013656
4.934884 0.013732
4.944894 0.013808
4.954904 0.013885
4.964914 0.013962
4.974924 0.014039
4.984934 0.014117
4.994944 0.014195
5.004954 0.014273
5.014965 0.014351
5.024975 0.014429
5.034985 0.014508
5.044995 0.014587
5.055005 0.014666
5.065015 0.014745
5.075025 0.014824
5.085035 0.014904
5.095046 0.014984
5.105056 0.015065
5.115066 0.015145
5.125076 0.015226
5.135086 0.015307
5.145096 0.015388
5.155106 0.015469
5.165116 0.015551
5.175126 0.015633
5.185137 0.015715
5.195147 0.015797
5.205157 0.015879
5.215167 0.015962
5.225177 0.016045
5.235187 0.016128
5.245197 0.016212
5.255207 0.016296
5.265217 0.016379
5.275228 0.016464
5.285238 0.016548
5.295248 0.016632
5.305258 0.016717
5.315268 0.016802
5.325278 0.016888
5.335288 0.016973
5.345298 0.017059
5.355308 0.017145
5.365319 0.017231
5.375329 0.017317
5.385339 0.017404
5.395349 0.017491
5.405359 0.017578
5.415369 0.017665
5.425379 0.017752
5.435389 0.017840
5.445399 0.017928
5.455410 0.018016
5.465420 0.018105
5.475430 0.018193
5.485440 0.018282
5.495450 0.018371
5.505460 0.018460
5.515470 0.018550
5.525480 0.018639
5.535490 0.018729
5.545501 0.018819
5.555511 0.018910
5.565521 0.019000
5.575531 0.019091
5.585541 0.019182
5.595551 0.019273
5.605561 0.019365
5.615571 0.019456
5.625581 0.019548
5.635592 0.019640
5.645602 0.019733
5.655612 0.019825
5.665622 0.019918
5.675632 0.020011
5.685642 0.020104
5.695652 0.020197
5.705662 0.020291
5.715672 0.020385
5.725683 0.020479
5.735693 0.020573
5.745703 0.020668
5.755713 0.020762
5.765723 0.020857
5.775733 0.020952
5.785743 0.021047
5.795753 0.021143
5.805763 0.021239
5.815774 0.021335
5.825784 0.021431
5.835794 0.021527
5.845804 0.021624
5.855814 0.021720
5.865824 0.021817
5.875834 0.021914
5.885844 0.022012
5.895854 0.022109
5.905865 0.022207
5.915875 0.022305
5.925885 0.022403
5.935895 0.022502
5.945905 0.022600
5.955915 0.022699
5.965925 0.022798
5.975935 0.022897
5.985945 0.022997
5.995956 0.023096
6.005966 0.023196
6.015976 0.023296
6.025986 0.023397
6.035996 0.023497
6.046006 0.023598
6.056016 0.023698
6.066026 0.023799
6.076036 0.023901
6.086047 0.024002
6.096057 0.024104
6.106067 0.024206
6.116077 0.024308
6.126087 0.024410
6.136097 0.024512
6.146107 0.024615
6.156117 0.024718
6.166127 0.024821
6.176138 0.024924
6.186148 0.025027
6.196158 0.025131
6.206168 0.025235
6.216178 0.025338
6.226188 0.025443
6.236198 0.025547
6.246208 0.025652
6.256218 0.025756
6.266229 0.025861
6.276239 0.025966
6.286249 0.026072
6.296259 0.026177
6.306269 0.026283
6.316279 0.026389
6.326289 0.026495
6.336299 0.026601
6.346309 0.026707
6.356320 0.026814
6.366330 0.026921
6.376340 0.027028
6.386350 0.027135
6.396360 0.027242
6.406370 0.027350
6.416380 0.027457
6.426390 0.027565
6.436400 0.027673
6.446411 0.027782
6.456421 0.027890
6.466431 0.027999
6.476441 0.028108
6.486451 0.028216
6.496461 0.028326
6.506471 0.028435
6.516481 0.028545
6.526491 0.028654
6.536502 0.028764
6.546512 0.028874
6.556522 0.028984
6.566532 0.029095
6.576542 0.029205
6.586552 0.029316
6.596562 0.029427
6.606572 0.029538
6.616582 0.029649
6.626593 0.029761
6.636603 0.029872
6.646613 0.029984
6.656623 0.030096
6.666633 0.030208
6.676643 0.030321
6.686653 0.030433
6.696663 0.030546
6.706673 0.030658
6.716684 0.030771
6.726694 0.030885
6.736704 0.030998
6.746714 0.031111
6.756724 0.031225
6.766734 0.031339
6.776744 0.031453
6.786754 0.031567
6.796764 0.031681
6.806775 0.031796
6.816785 0.031910
6.826795 0.032025
6.836805 0.032140
6.846815 0.032255
6.856825 0.032370
6.866835 0.032486
6.876845 0.032601
6.886855 0.032717
6.896866 0.032833
6.906876 0.032949
6.916886 0.033065
6.926896 0.033182
6.936906 0.033298
6.946916 0.033415
6.956926 0.033532
6.966936 0.033649
6.976946 0.033766
6.986957 0.033883
6.996967 0.034001
7.006977 0.034118
7.016987 0.034236
7.026997 0.034354
7.037007 0.034472
7.047017 0.034590
7.057027 0.034708
7.067037 0.034827
7.077048 0.034946
7.087058 0.035064
7.097068 0.035183
7.107078 0.035302
7.117088 0.020593
7.127098 0.020664
7.137108 0.020736
7.147118 0.020807
7.157128 0.020879
7.167139 0.020951
7.177149 0.021023
7.187159 0.021095
7.197169 0.021168
7.207179 0.021240
7.217189 0.021313
7.227199 0.021385
7.237209 0.021458
7.247219 0.021531
7.257230 0.021604
7.267240 0.021677
7.277250 0.021750
7.287260 0.021823
7.297270 0.021897
7.307280 0.021970
7.317290 0.022044
7.327300 0.022117
7.337310 0.022191
7.347321 0.022265
7.357331 0.022339
7.367341 0.022413
7.377351 0.022488
7.387361 0.022562
7.397371 0.022637
7.407381 0.022711
7.417391 0.022786
7.427401 0.022861
7.437412 0.022936
7.447422 0.023011
7.457432 0.023086
7.467442 0.023161
7.477452 0.023237
7.487462 0.023312
7.497472 0.023388
7.507482 0.023463
7.517492 0.023539
7.527503 0.023615
7.537513 0.023691
7.547523 0.023767
7.557533 0.023843
7.567543 0.023920
7.577553 0.023996
7.587563 0.024073
7.597573 0.024149
7.607583 0.024226
7.617594 0.024303
7.627604 0.024380
7.637614 0.024457
7.647624 0.024534
7.657634 0.024611
7.667644 0.024689
7.677654 0.024766
7.687664 0.024844
7.697674 0.024921
7.707685 0.024999
7.717695 0.025077
7.727705 0.025155
7.737715 0.025233
7.747725 0.025311
7.757735 0.025390
7.767745 0.025468
7.777755 0.025547
7.787765 0.025625
7.797776 0.025704
7.807786 0.025783
7.817796 0.025862
7.827806 0.025941
7.837816 0.026020
7.847826 0.026099
7.857836 0.026178
7.867846 0.026258
7.877856 0.026337
7.887867 0.026417
7.897877 0.026497
7.907887 0.026576
7.917897 0.026656
7.927907 0.026736
7.937917 0.026816
7.947927 0.026897
7.957937 0.026977
7.967947 0.027057
7.977958 0.027138
7.987968 0.027218
7.997978 0.027299
8.007988 0.027380
8.017998 0.027461
8.028008 0.027542
8.038018 0.027623
8.048028 0.027704
8.058038 0.027785
8.068049 0.027867
8.078059 0.027948
8.088069 0.028030
8.098079 0.028111
8.108089 0.028193
8.118099 0.028275
8.128109 0.028357
8.138119 0.028439
8.148129 0.028521
8.158140 0.028603
8.168150 0.028686
8.178160 0.028768
8.188170 0.028850
8.198180 0.028933
8.208190 0.029016
8.218200 0.029098
8.228210 0.029181
8.238220 0.029264
8.248231 0.029347
8.258241 0.029431
8.268251 0.029514
8.278261 0.029597
8.288271 0.029681
8.298281 0.029764
8.308291 0.029848
8.318301 0.029931
8.328311 0.030015
8.338322 0.029398
8.348332 0.029482
8.358342 0.029566
8.368352 0.029651
8.378362 0.029735
8.388372 0.029820
8.398382 0.029904
8.408392 0.029989
8.418402 0.030074
8.428413 0.030159
8.438423 0.030244
8.448433 0.030329
8.458443 0.030414
8.468453 0.030499
8.478463 0.030584
8.488473 0.030670
8.498483 0.030755
8.508493 0.030841
8.518504 0.030927
8.528514 0.031013
8.538524 0.031099
8.548534 0.031185
8.558544 0.031271
8.568554 0.031357
8.578564 0.031443
8.588574 0.031530
8.598584 0.031616
8.608595 0.031703
8.618605 0.031789
8.628615 0.031876
8.638625 0.031963
8.648635 0.032050
8.658645 0.032137
8.668655 0.032224
8.678665 0.032311
8.688675 0.032399
8.698686 0.032486
8.708696 0.032573
8.718706 0.032661
