0.000000	0.000920
0.010000	0.000930
0.020000	0.001177
0.030000	0.002681
0.040000	0.007615
0.050000	0.017796
0.060000	0.031026
0.070000	0.040557
0.080000	0.040927
0.090000	0.032922
0.100000	0.021620
0.110000	0.011752
0.120000	0.005422
0.130000	0.002423
0.140000	0.001626
0.150000	0.002079
0.160000	0.003303
0.170000	0.005034
0.180000	0.006940
0.190000	0.008557
0.200000	0.009436
0.210000	0.009444
0.220000	0.009173
0.230000	0.010334
0.240000	0.015962
0.250000	0.030256
0.260000	0.057955
0.270000	0.103094
0.280000	0.166637
0.290000	0.242340
0.300000	0.312651
0.310000	0.351338
0.320000	0.337809
0.330000	0.274067
0.340000	0.185998
0.350000	0.105238
0.360000	0.049757
0.370000	0.019895
0.380000	0.007159
0.390000	0.003489
0.400000	0.005044
0.410000	0.012305
0.420000	0.029540
0.430000	0.064393
0.440000	0.126539
0.450000	0.224071
0.460000	0.357577
0.470000	0.514341
0.480000	0.666961
0.490000	0.779855
0.500000	0.822526
0.510000	0.783122
0.520000	0.674165
0.530000	0.526784
0.540000	0.377135
0.550000	0.253229
0.560000	0.168701
0.570000	0.124328
0.580000	0.113156
0.590000	0.124492
0.600000	0.145441
0.610000	0.162262
0.620000	0.163897
0.630000	0.146410
0.640000	0.114504
0.650000	0.078196
0.660000	0.047174
0.670000	0.027167
0.680000	0.019919
0.690000	0.024591
0.700000	0.037804
0.710000	0.052791
0.720000	0.061031
0.730000	0.057309
0.740000	0.043538
0.750000	0.026735
0.760000	0.013265
0.770000	0.005317
0.780000	0.001722
0.790000	0.000456
0.800000	0.000122
0.810000	0.000116
0.820000	0.000304
0.830000	0.000746
0.840000	0.001506
0.850000	0.002495
0.860000	0.003410
0.870000	0.003864
0.880000	0.003662
0.890000	0.002933
0.900000	0.002017
0.910000	0.001223
0.920000	0.000689
0.930000	0.000410
0.940000	0.000319
0.950000	0.000353
0.960000	0.000465
0.970000	0.000616
0.980000	0.000765
0.990000	0.000875


0.000000	0.200914
0.010000	0.200890
0.020000	0.200882
0.030000	0.201325
0.040000	0.203538
0.050000	0.209665
0.060000	0.220249
0.070000	0.231142
0.080000	0.235683
0.090000	0.231333
0.100000	0.221691
0.110000	0.212091
0.120000	0.205528
0.130000	0.202217
0.140000	0.201097
0.150000	0.201162
0.160000	0.201895
0.170000	0.203086
0.180000	0.204539
0.190000	0.205937
0.200000	0.206902
0.210000	0.207212
0.220000	0.207103
0.230000	0.207627
0.240000	0.210955
0.250000	0.220475
0.260000	0.240448
0.270000	0.275104
0.280000	0.327061
0.290000	0.394532
0.300000	0.467109
0.310000	0.523649
0.320000	0.539399
0.330000	0.502692
0.340000	0.426682
0.350000	0.341508
0.360000	0.273494
0.370000	0.231905
0.380000	0.211861
0.390000	0.204463
0.400000	0.203618
0.410000	0.207697
0.420000	0.219098
0.430000	0.243818
0.440000	0.290769
0.450000	0.369439
0.460000	0.485026
0.470000	0.632137
0.480000	0.790601
0.490000	0.927758
0.500000	1.008772
0.510000	1.011063
0.520000	0.934861
0.530000	0.803279
0.540000	0.651819
0.550000	0.513849
0.560000	0.410171
0.570000	0.346740
0.580000	0.318731
0.590000	0.316103
0.600000	0.327081
0.610000	0.339667
0.620000	0.343470
0.630000	0.332752
0.640000	0.308639
0.650000	0.277966
0.660000	0.249163
0.670000	0.228377
0.680000	0.218405
0.690000	0.219750
0.700000	0.231058
0.710000	0.247809
0.720000	0.261906
0.730000	0.265321
0.740000	0.255826
0.750000	0.238597
0.760000	0.221582
0.770000	0.209758
0.780000	0.203568
0.790000	0.201056
0.800000	0.200259
0.810000	0.200078
0.820000	0.200108
0.830000	0.200286
0.840000	0.200661
0.850000	0.201257
0.860000	0.201962
0.870000	0.202531
0.880000	0.202714
0.890000	0.202441
0.900000	0.201865
0.910000	0.201238
0.920000	0.200746
0.930000	0.200453
0.940000	0.200339
0.950000	0.200355
0.960000	0.200455
0.970000	0.200600
0.980000	0.200750
0.990000	0.200865


0.000000	0.400905
0.010000	0.400881
0.020000	0.400804
0.030000	0.400830
0.040000	0.401574
0.050000	0.404534
0.060000	0.411345
0.070000	0.420900
0.080000	0.427974
0.090000	0.427711
0.100000	0.420856
0.110000	0.412231
0.120000	0.405706
0.130000	0.402193
0.140000	0.400842
0.150000	0.400627
0.160000	0.400978
0.170000	0.401697
0.180000	0.402679
0.190000	0.403745
0.200000	0.404629
0.210000	0.405097
0.220000	0.405166
0.230000	0.405385
0.240000	0.407140
0.250000	0.412899
0.260000	0.426166
0.270000	0.450905
0.280000	0.490401
0.290000	0.545467
0.300000	0.611395
0.310000	0.674316
0.320000	0.712053
0.330000	0.705081
0.340000	0.652158
0.350000	0.574240
0.360000	0.500080
0.370000	0.447774
0.380000	0.419133
0.390000	0.406835
0.400000	0.403327
0.410000	0.404898
0.420000	0.412033
0.430000	0.428938
0.440000	0.463155
0.450000	0.524250
0.460000	0.620277
0.470000	0.751952
0.480000	0.906890
0.490000	1.058166
0.500000	1.170644
0.510000	1.214058
0.520000	1.176497
0.530000	1.070243
0.540000	0.926199
0.550000	0.780380
0.560000	0.660482
0.570000	0.579162
0.580000	0.535299
0.590000	0.519681
0.600000	0.520507
0.610000	0.526473
0.620000	0.528254
0.630000	0.520039
0.640000	0.501044
0.650000	0.475384
0.660000	0.449559
0.670000	0.429200
0.680000	0.417465
0.690000	0.415570
0.700000	0.423564
0.710000	0.439325
0.720000	0.456784
0.730000	0.467159
0.740000	0.464411
0.750000	0.450006
0.760000	0.431417
0.770000	0.415974
0.780000	0.406574
0.790000	0.402190
0.800000	0.400592
0.810000	0.400136
0.820000	0.400051
0.830000	0.400096
0.840000	0.400248
0.850000	0.400543
0.860000	0.400977
0.870000	0.401448
0.880000	0.401776
0.890000	0.401817
0.900000	0.401567
0.910000	0.401159
0.920000	0.400763
0.930000	0.400488
0.940000	0.400360
0.950000	0.400358
0.960000	0.400445
0.970000	0.400583
0.980000	0.400732
0.990000	0.400850


0.000000	0.600892
0.010000	0.600875
0.020000	0.600787
0.030000	0.600685
0.040000	0.600807
0.050000	0.601912
0.060000	0.605420
0.070000	0.612013
0.080000	0.619164
0.090000	0.622040
0.100000	0.618628
0.110000	0.611848
0.120000	0.605805
0.130000	0.602246
0.140000	0.600750
0.150000	0.600358
0.160000	0.600460
0.170000	0.600833
0.180000	0.601414
0.190000	0.602123
0.200000	0.602809
0.210000	0.603289
0.220000	0.603482
0.230000	0.603605
0.240000	0.604428
0.250000	0.607546
0.260000	0.615545
0.270000	0.631779
0.280000	0.659600
0.290000	0.701134
0.300000	0.755332
0.310000	0.814856
