1.000000 0.000223
1.100000 0.000288
1.200000 0.000366
1.300000 0.000456
1.400000 0.000519
1.500000 0.000626
1.600000 0.000747
1.700000 0.000882
1.800000 0.001034
1.900000 0.001084
2.000000 0.001249
2.100000 0.001430
2.200000 0.001628
2.300000 0.001843
2.400000 0.002077
2.500000 0.002145
2.600000 0.002399
2.700000 0.002670
2.800000 0.002959
2.900000 0.003267
3.000000 0.003593
3.100000 0.003939
3.200000 0.004304
3.300000 0.004584
3.400000 0.004981
3.500000 0.005397
3.600000 0.005834
3.700000 0.006290
3.800000 0.006767
3.900000 0.007264
4.000000 0.007782
4.100000 0.008178
4.200000 0.008757
4.300000 0.009359
4.400000 0.009985
4.500000 0.010634
4.600000 0.011307
4.700000 0.012003
4.800000 0.012724
4.900000 0.013467
5.000000 0.014234
5.100000 0.015024
5.200000 0.015837
5.300000 0.016673
5.400000 0.017531
5.500000 0.018411
5.600000 0.019314
5.700000 0.020238
5.800000 0.021184
5.900000 0.022150
6.000000 0.023137
6.100000 0.024144
6.200000 0.025171
6.300000 0.026217
6.400000 0.027281
6.500000 0.028364
6.600000 0.029465
6.700000 0.030583
6.800000 0.031718
6.900000 0.032869
7.000000 0.034036
7.100000 0.035218
7.200000 0.021188
7.300000 0.021917
7.400000 0.022656
7.500000 0.023407
7.600000 0.024168
7.700000 0.024939
7.800000 0.025721
7.900000 0.026513
8.000000 0.027315
8.100000 0.028127
8.200000 0.028948
8.300000 0.029778
8.400000 0.029918
8.500000 0.030768
8.600000 0.031628
8.700000 0.032497
8.800000 0.033375
8.900000 0.034262
9.000000 0.035157
9.100000 0.036060
9.200000 0.036972
9.300000 0.037891
9.400000 0.038818
9.500000 0.039752
9.600000 0.040693
9.700000 0.041640
9.800000 0.042595
9.900000 0.043556
10.000000 0.044523
