

-0.5000000000	 0.0017988940
-0.4800000000	 0.0110560828
-0.4600000000	 0.0388599227
-0.4400000000	 0.0791305829
-0.4200000000	 0.1267168768
-0.4000000000	 0.1902292023
-0.3800000000	 0.2632339090
-0.3600000000	 0.3438406079
-0.3400000000	 0.4258092750
-0.3200000000	 0.4924667508
-0.3000000000	 0.5529140443
-0.2800000000	 0.6319422678
-0.2600000000	 0.7194989123
-0.2400000000	 0.8231370165
-0.2200000000	 0.9243161217
-0.2000000000	 1.0365869459
-0.1800000000	 1.1539913287
-0.1600000000	 1.2530022529
-0.1400000000	 1.3094846446
-0.1200000000	 1.3288099642
-0.1000000000	 1.3126474832
-0.0800000000	 1.2835641345
-0.0600000000	 1.2432932873
-0.0400000000	 1.2044717046
-0.0200000000	 1.1724078142
0.0000000000	 1.1373917951
0.0200000000	 1.1078928218
0.0400000000	 1.0872153192
0.0600000000	 1.0640182160
0.0800000000	 1.0455141500
0.1000000000	 1.0256214535
0.1200000000	 1.0207144498
0.1400000000	 1.0105912993
0.1600000000	 0.9830118960
0.1800000000	 0.9454655629
0.2000000000	 0.9094261995
0.2200000000	 0.8876346826
0.2400000000	 0.8794287722
0.2600000000	 0.8700003419
0.2800000000	 0.8488966205
0.3000000000	 0.8053526538
0.3200000000	 0.7470258611
0.3400000000	 0.6484580309
0.3600000000	 0.5040938763
0.3800000000	 0.3539558105
0.4000000000	 0.2307938676
0.4200000000	 0.1380527992
0.4400000000	 0.0734011797
0.4600000000	 0.0318369081
0.4800000000	 0.0074487991
0.5000000000	 0.0017988940
