

-0.5000000000	 0.0284123638
-0.4800000000	 0.0462881471
-0.4600000000	 0.0915485421
-0.4400000000	 0.1526204529
-0.4200000000	 0.2300751284
-0.4000000000	 0.3126209228
-0.3800000000	 0.4177160684
-0.3600000000	 0.5176773116
-0.3400000000	 0.5962873950
-0.3200000000	 0.6679249657
-0.3000000000	 0.7230099403
-0.2800000000	 0.7734055251
-0.2600000000	 0.8271602062
-0.2400000000	 0.8858606889
-0.2200000000	 0.9585404968
-0.2000000000	 1.0471009706
-0.1800000000	 1.1539460743
-0.1600000000	 1.2566785084
-0.1400000000	 1.3357133724
-0.1200000000	 1.3841273205
-0.1000000000	 1.4037635450
-0.0800000000	 1.4099712144
-0.0600000000	 1.4032151619
-0.0400000000	 1.3865999732
-0.0200000000	 1.3662646623
0.0000000000	 1.3333261171
0.0200000000	 1.2957484401
0.0400000000	 1.2595775086
0.0600000000	 1.2208521196
0.0800000000	 1.1857376051
0.1000000000	 1.1649578781
0.1200000000	 1.1432461065
0.1400000000	 1.1131626291
0.1600000000	 1.0700803975
0.1800000000	 1.0199862137
0.2000000000	 0.9539523419
0.2200000000	 0.8998105524
0.2400000000	 0.8468859557
0.2600000000	 0.8194250343
0.2800000000	 0.7952682734
0.3000000000	 0.7761074534
0.3200000000	 0.7410986432
0.3400000000	 0.6907511648
0.3600000000	 0.5964867410
0.3800000000	 0.4817014797
0.4000000000	 0.3337492681
0.4200000000	 0.2268489186
0.4400000000	 0.1379138267
0.4600000000	 0.0811509929
0.4800000000	 0.0462492976
0.5000000000	 0.0284123638
