-0.627706	-0.676915	0.384411	1
-0.622718	-0.675361	0.395106	1
-0.617743	-0.673602	0.405776	1
-0.612782	-0.671637	0.416415	1
-0.607836	-0.669468	0.427023	1
-0.602906	-0.667095	0.437594	1
-0.597995	-0.664519	0.448126	1
-0.593104	-0.661740	0.458615	1
-0.588233	-0.658760	0.469060	1
-0.583386	-0.655579	0.479455	1
-0.578563	-0.652198	0.489799	1
-0.573765	-0.648619	0.500087	1
-0.568995	-0.644842	0.510317	1
-0.564253	-0.640869	0.520486	1
-0.559541	-0.636700	0.530591	1
-0.554861	-0.632338	0.540628	1
-0.550213	-0.627783	0.550595	1
-0.545600	-0.623037	0.560488	1
-0.541022	-0.618100	0.570304	1
-0.536482	-0.612976	0.580041	1
-0.531980	-0.607665	0.589695	1
-0.527518	-0.602169	0.599264	1
-0.523097	-0.596489	0.608744	1
-0.518719	-0.590628	0.618134	1
-0.514385	-0.584587	0.627429	1
-0.510096	-0.578367	0.636627	1
-0.505853	-0.571972	0.645725	1
-0.501658	-0.565402	0.654721	1
-0.497513	-0.558660	0.663611	1
-0.493417	-0.551748	0.672394	1
-0.489373	-0.544668	0.681066	1
-0.485383	-0.537422	0.689624	1
-0.481446	-0.530012	0.698067	1
-0.477564	-0.522441	0.706391	1
-0.473739	-0.514711	0.714594	1
-0.469971	-0.506824	0.722673	1
-0.466263	-0.498782	0.730627	1
-0.462614	-0.490589	0.738452	1
-0.459026	-0.482246	0.746146	1
-0.452037	-0.465122	0.761133	2
-0.448639	-0.456346	0.768422	2
-0.445305	-0.447431	0.775570	2
-0.442038	-0.438380	0.782576	2
-0.438839	-0.429195	0.789438	2
-0.435707	-0.419880	0.796153	2
-0.432645	-0.410437	0.802720	2
-0.429653	-0.400869	0.809137	2
-0.426731	-0.391178	0.815402	2
-0.423882	-0.381369	0.821512	2
-0.421106	-0.371443	0.827466	2
-0.418403	-0.361404	0.833262	2
-0.415775	-0.351255	0.838899	2
-0.413221	-0.340999	0.844374	2
-0.410744	-0.330639	0.849686	2
-0.408344	-0.320179	0.854834	2
-0.406021	-0.309621	0.859815	2
-0.403777	-0.298968	0.864628	2
-0.401611	-0.288225	0.869273	2
-0.399525	-0.277394	0.873746	2
-0.397519	-0.266478	0.878048	2
-0.395594	-0.255481	0.882176	2
-0.393750	-0.244406	0.886130	2
-0.391989	-0.233257	0.889908	2
-0.390309	-0.222037	0.893509	2
-0.388713	-0.210749	0.896932	2
-0.387201	-0.199397	0.900176	2
-0.385772	-0.187984	0.903240	2
-0.384428	-0.176514	0.906123	2
-0.383168	-0.164990	0.908824	2
-0.381994	-0.153416	0.911342	2
-0.380905	-0.141795	0.913677	2
-0.379902	-0.130131	0.915828	2
-0.378985	-0.118428	0.917794	2
-0.378155	-0.106688	0.919574	2
-0.377412	-0.094916	0.921169	2
-0.376755	-0.083115	0.922577	2
-0.374799	-0.040188	0.926234	3
-0.373459	-0.026353	0.927272	3
-0.372182	-0.012496	0.928076	3
-0.370967	0.001378	0.928645	3
-0.369815	0.015265	0.928980	3
-0.368728	0.029160	0.929080	3
-0.367704	0.043061	0.928945	3
-0.366745	0.056961	0.928576	3
-0.365850	0.070858	0.927973	3
-0.365020	0.084747	0.927135	3
-0.364255	0.098623	0.926063	3
-0.363556	0.112483	0.924757	3
-0.362922	0.126322	0.923218	3
-0.362354	0.140136	0.921446	3
-0.361851	0.153920	0.919441	3
-0.361415	0.167671	0.917205	3
-0.361045	0.181385	0.914738	3
-0.360742	0.195057	0.912041	3
-0.360505	0.208683	0.909114	3
-0.360334	0.222258	0.905958	3
-0.360230	0.235780	0.902575	3
-0.360193	0.249243	0.898966	3
-0.360222	0.262643	0.895130	3
-0.360318	0.275977	0.891071	3
-0.360480	0.289241	0.886789	3
-0.360709	0.302430	0.882284	3
-0.361004	0.315540	0.877560	3
-0.361366	0.328567	0.872616	3
-0.361793	0.341508	0.867455	3
-0.362287	0.354358	0.862078	3
-0.348999	0.419973	0.837748	4
-0.347972	0.432841	0.831603	4
-0.347007	0.445607	0.825240	4
-0.346106	0.458267	0.818659	4
-0.345268	0.470817	0.811863	4
-0.344493	0.483254	0.804854	4
-0.343782	0.495574	0.797634	4
-0.343135	0.507772	0.790206	4
-0.342552	0.519845	0.782572	4
-0.342034	0.531791	0.774733	4
-0.341580	0.543604	0.766693	4
-0.341191	0.555281	0.758454	4
-0.340866	0.566819	0.750018	4
-0.340606	0.578214	0.741388	4
-0.340412	0.589463	0.732566	4
-0.349062	0.641764	0.682858	5
-0.348641	0.651544	0.673751	5
-0.348299	0.661174	0.664483	5
-0.348034	0.670652	0.655056	5
-0.347849	0.679974	0.645474	5
-0.347741	0.689138	0.635740	5
-0.347712	0.698141	0.625856	5
-0.347762	0.706980	0.615825	5
-0.347890	0.715653	0.605651	5
-0.348096	0.724157	0.595336	5
-0.348381	0.732490	0.584884	5
-0.348744	0.740648	0.574298	5
-0.349186	0.748629	0.563581	5
-0.349705	0.756432	0.552736	5
-0.350302	0.764053	0.541767	5
-0.350977	0.771490	0.530678	5
-0.351729	0.778741	0.519470	5
-0.352559	0.785804	0.508148	5
-0.353465	0.792676	0.496716	5
-0.354449	0.799356	0.485176	5
-0.355508	0.805841	0.473533	5
-0.356644	0.812130	0.461789	5
-0.357856	0.818221	0.449949	5
-0.359143	0.824111	0.438016	5
-0.360505	0.829799	0.425993	5
-0.361941	0.835283	0.413885	5
-0.363452	0.840562	0.401694	5
-0.365036	0.845634	0.389426	5
-0.366694	0.850497	0.377082	5
-0.368424	0.855149	0.364668	5
-0.370227	0.859591	0.352187	5
-0.372101	0.863819	0.339643	5
-0.374046	0.867834	0.327039	5
-0.376061	0.871632	0.314380	5
-0.378147	0.875215	0.301669	5
-0.380301	0.878579	0.288910	5
-0.382525	0.881725	0.276107	5
-0.384816	0.884652	0.263264	5
-0.387174	0.887358	0.250385	5
-0.389599	0.889842	0.237474	5
-0.388078	0.896926	0.211942	6
-0.389995	0.899284	0.197972	6
-0.391963	0.901399	0.183970	6
-0.393981	0.903272	0.169941	6
-0.396048	0.904901	0.155888	6
-0.398164	0.906286	0.141817	6
-0.400328	0.907426	0.127731	6
-0.402539	0.908322	0.113635	6
-0.404797	0.908973	0.099533	6
-0.407102	0.909379	0.085429	6
-0.409452	0.909539	0.071327	6
-0.411846	0.909454	0.057233	6
-0.414285	0.909124	0.043150	6
-0.416766	0.908548	0.029082	6
-0.419290	0.907728	0.015033	6
-0.421856	0.906662	0.001009	6
-0.424463	0.905352	-0.012987	6
-0.427110	0.903798	-0.026950	6
-0.429797	0.902000	-0.040876	6
-0.432521	0.899959	-0.054762	6
-0.435284	0.897676	-0.068602	6
-0.438083	0.895151	-0.082393	6
-0.440918	0.892384	-0.096130	6
-0.443789	0.889378	-0.109809	6
-0.446694	0.886133	-0.123426	6
-0.449632	0.882649	-0.136977	6
-0.452602	0.878928	-0.150458	6
-0.455604	0.874971	-0.163864	6
-0.458637	0.870779	-0.177191	6
-0.461699	0.866353	-0.190436	6
-0.464790	0.861695	-0.203595	6
-0.467910	0.856807	-0.216663	6
-0.471055	0.851689	-0.229636	6
-0.471247	0.843451	-0.257907	7
-0.478169	0.836025	-0.269105	7
-0.485081	0.828376	-0.280159	7
-0.491981	0.820509	-0.291066	7
-0.498865	0.812426	-0.301823	7
-0.505734	0.804129	-0.312427	7
-0.512583	0.795620	-0.322874	7
-0.519412	0.786902	-0.333161	7
-0.526218	0.777978	-0.343285	7
-0.532998	0.768851	-0.353244	7
-0.539752	0.759523	-0.363033	7
-0.546476	0.749997	-0.372650	7
-0.553170	0.740276	-0.382093	7
-0.559830	0.730363	-0.391357	7
-0.566455	0.720261	-0.400441	7
-0.573042	0.709973	-0.409342	7
-0.579591	0.699502	-0.418056	7
-0.586098	0.688852	-0.426582	7
-0.592562	0.678025	-0.434916	7
-0.598980	0.667026	-0.443057	7
-0.605352	0.655856	-0.451001	7
-0.611674	0.644521	-0.458746	7
-0.617945	0.633022	-0.466290	7
-0.624164	0.621364	-0.473631	7
-0.630327	0.609551	-0.480765	7
-0.636434	0.597585	-0.487692	7
-0.642482	0.585471	-0.494409	7
-0.648470	0.573211	-0.500914	7
-0.654396	0.560811	-0.507205	7
-0.660257	0.548273	-0.513280	7
-0.666053	0.535602	-0.519138	7
-0.671781	0.522801	-0.524775	7
-0.677440	0.509875	-0.530192	7
-0.683027	0.496826	-0.535385	7
-0.688542	0.483660	-0.540354	7
-0.693983	0.470380	-0.545097	7
-0.699347	0.456990	-0.549613	7
-0.704634	0.443494	-0.553900	7
-0.709841	0.429897	-0.557956	7
-0.714967	0.416202	-0.561781	7
-0.720011	0.402414	-0.565374	7
-0.724971	0.388537	-0.568733	7
-0.729845	0.374575	-0.571857	7
-0.734632	0.360532	-0.574746	7
-0.739331	0.346413	-0.577398	7
0.954078	0.260224	0.148387	8
0.956498	0.248943	0.152114	8
0.958811	0.237587	0.155675	8
0.961015	0.226159	0.159069	8
0.963110	0.214661	0.162295	8
0.965096	0.203098	0.165353	8
0.966971	0.191474	0.168240	8
0.968736	0.179791	0.170958	8
0.970389	0.168053	0.173504	8
0.971930	0.156264	0.175877	8
0.973360	0.144428	0.178078	8
0.974676	0.132547	0.180105	8
0.975879	0.120626	0.181958	8
0.976969	0.108669	0.183636	8
0.977945	0.096678	0.185139	8
0.978807	0.084658	0.186466	8
0.979555	0.072612	0.187618	8
0.980187	0.060543	0.188592	8
0.980706	0.048457	0.189390	8
0.981109	0.036356	0.190011	8
0.981397	0.024243	0.190454	8
0.981570	0.012123	0.190720	8
0.981627	-0.000000	0.190809	8
0.981570	-0.012123	0.190720	8
0.981397	-0.024243	0.190454	8
0.981109	-0.036356	0.190011	8
0.980706	-0.048457	0.189390	8
0.980187	-0.060543	0.188592	8
0.979555	-0.072612	0.187618	8
0.978807	-0.084658	0.186466	8
0.977945	-0.096678	0.185139	8
0.976969	-0.108669	0.183636	8
0.975879	-0.120626	0.181958	8
0.974676	-0.132547	0.180105	8
0.820295	0.569031	-0.057621	9
0.825671	0.561990	-0.049343	9
0.830979	0.554779	-0.041169	9
0.836217	0.547398	-0.033103	9
0.841385	0.539851	-0.025145	9
0.846480	0.532139	-0.017299	9
0.851501	0.524265	-0.009567	9
0.856447	0.516232	-0.001952	9
0.861315	0.508041	0.005545	9
0.866105	0.499695	0.012920	9
0.870815	0.491198	0.020172	9
0.875443	0.482550	0.027299	9
0.879988	0.473756	0.034298	9
0.884449	0.464817	0.041168	9
0.888824	0.455737	0.047905	9
0.893113	0.446518	0.054509	9
0.897313	0.437163	0.060977	9
0.901424	0.427674	0.067306	9
0.905443	0.418056	0.073496	9
0.909371	0.408310	0.079544	9
0.913206	0.398440	0.085449	9
0.916946	0.388448	0.091208	9
0.920590	0.378338	0.096820	9
0.924138	0.368113	0.102283	9
0.927588	0.357776	0.107596	9
0.930939	0.347329	0.112757	9
0.934191	0.336777	0.117764	9
0.937342	0.326122	0.122615	9
0.940391	0.315368	0.127311	9
0.943337	0.304518	0.131847	9
0.946180	0.293575	0.136225	9
0.948918	0.282543	0.140441	9
0.951551	0.271425	0.144496	9
0.492674	0.664305	-0.562113	10
0.499005	0.667748	-0.552364	10
0.505368	0.670988	-0.542566	10
0.511761	0.674024	-0.532722	10
0.518182	0.676854	-0.522835	10
0.524628	0.679478	-0.512908	10
0.531099	0.681896	-0.502944	10
0.537591	0.684105	-0.492946	10
0.544104	0.686106	-0.482918	10
0.550635	0.687898	-0.472861	10
0.557181	0.689480	-0.462780	10
0.563742	0.690853	-0.452678	10
0.570315	0.692015	-0.442557	10
0.576898	0.692966	-0.432420	10
0.583488	0.693706	-0.422271	10
0.590085	0.694235	-0.412113	10
0.596686	0.694553	-0.401948	10
0.603289	0.694658	-0.391781	10
0.609892	0.694553	-0.381613	10
0.616493	0.694235	-0.371448	10
0.623090	0.693706	-0.361290	10
0.629681	0.692966	-0.351141	10
0.636263	0.692015	-0.341005	10
0.642836	0.690853	-0.330883	10
0.649397	0.689480	-0.320781	10
0.655944	0.687898	-0.310700	10
0.662474	0.686106	-0.300643	10
0.668987	0.684105	-0.290615	10
0.675479	0.681896	-0.280617	10
0.681950	0.679478	-0.270653	10
0.688397	0.676854	-0.260726	10
0.694817	0.674024	-0.250839	10
0.701210	0.670988	-0.240995	10
0.707573	0.667748	-0.231197	10
0.713904	0.664305	-0.221448	10
0.720202	0.660659	-0.211750	10
0.726464	0.656812	-0.202108	10
0.732688	0.652765	-0.192523	10
0.738873	0.648519	-0.182999	10
0.745017	0.644076	-0.173539	10
0.751118	0.639436	-0.164145	10
0.757173	0.634602	-0.154820	10
0.763182	0.629574	-0.145568	10
0.769142	0.624355	-0.136390	10
0.775051	0.618945	-0.127290	10
0.780908	0.613347	-0.118271	10
0.786711	0.607562	-0.109336	10
0.792458	0.601592	-0.100486	10
0.798148	0.595438	-0.091725	10
0.803778	0.589104	-0.083055	10
0.809347	0.582590	-0.074480	10
0.814853	0.575898	-0.066001	10
0.221118	0.116046	-0.968318	11
0.221843	0.127589	-0.966699	11
0.222685	0.139100	-0.964916	11
0.223643	0.150575	-0.962970	11
0.224718	0.162011	-0.960861	11
0.225910	0.173404	-0.958590	11
0.227217	0.184752	-0.956159	11
0.228640	0.196050	-0.953566	11
0.230177	0.207294	-0.950814	11
0.231830	0.218483	-0.947903	11
0.233596	0.229611	-0.944834	11
0.235476	0.240677	-0.941608	11
0.237469	0.251676	-0.938226	11
0.239574	0.262605	-0.934689	11
0.241790	0.273460	-0.930998	11
0.244118	0.284239	-0.927154	11
0.246556	0.294939	-0.923158	11
0.249104	0.305555	-0.919012	11
0.251761	0.316085	-0.914717	11
0.254525	0.326525	-0.910274	11
0.257397	0.336873	-0.905684	11
0.260374	0.347125	-0.900949	11
0.263458	0.357278	-0.896071	11
0.266645	0.367328	-0.891050	11
0.269936	0.377274	-0.885889	11
0.273330	0.387111	-0.880588	11
0.276825	0.396837	-0.875150	11
0.280420	0.406449	-0.869577	11
0.284114	0.415945	-0.863869	11
0.287907	0.425320	-0.858029	11
0.291796	0.434572	-0.852058	11
0.295782	0.443698	-0.845958	11
0.299862	0.452697	-0.839731	11
0.304035	0.461564	-0.833380	11
0.308300	0.470297	-0.826905	11
0.312656	0.478894	-0.820309	11
0.317102	0.487351	-0.813594	11
0.321635	0.495667	-0.806762	11
0.326255	0.503839	-0.799815	11
0.330961	0.511864	-0.792755	11
0.335750	0.519740	-0.785584	11
0.340622	0.527464	-0.778305	11
0.345575	0.535034	-0.770919	11
0.350607	0.542448	-0.763430	11
0.355717	0.549704	-0.755838	11
0.360903	0.556798	-0.748147	11
0.366164	0.563730	-0.740359	11
0.371498	0.570498	-0.732476	11
0.376904	0.577098	-0.724501	11
0.382379	0.583528	-0.716436	11
0.387923	0.589788	-0.708283	11
0.393533	0.595875	-0.700046	11
0.399208	0.601788	-0.691726	11
0.404946	0.607523	-0.683326	11
0.410746	0.613081	-0.674848	11
0.416604	0.618458	-0.666296	11
0.422521	0.623654	-0.657671	11
0.286295	-0.847625	-0.446729	12
0.278328	-0.843331	-0.459702	12
0.270388	-0.838773	-0.472600	12
0.262475	-0.833951	-0.485420	12
0.254593	-0.828867	-0.498158	12
0.246745	-0.823524	-0.510809	12
0.238931	-0.817922	-0.523369	12
0.231156	-0.812063	-0.535836	12
0.223421	-0.805949	-0.548205	12
0.215728	-0.799582	-0.560473	12
0.208080	-0.792964	-0.572635	12
0.200480	-0.786097	-0.584688	12
0.192929	-0.778982	-0.596628	12
0.185430	-0.771623	-0.608452	12
0.177985	-0.764021	-0.620156	12
0.170596	-0.756178	-0.631737	12
0.163266	-0.748098	-0.643190	12
0.155997	-0.739782	-0.654513	12
0.148791	-0.731233	-0.665702	12
0.141651	-0.722454	-0.676754	12
0.134578	-0.713447	-0.687665	12
0.127574	-0.704214	-0.698432	12
0.120642	-0.694760	-0.709051	12
0.113784	-0.685087	-0.719520	12
0.107002	-0.675197	-0.729835	12
0.100298	-0.665094	-0.739993	12
0.093675	-0.654781	-0.749992	12
0.087133	-0.644260	-0.759827	12
0.080675	-0.633536	-0.769496	12
0.074304	-0.622611	-0.778996	12
0.068020	-0.611489	-0.788324	12
0.061826	-0.600172	-0.797478	12
0.055724	-0.588666	-0.806454	12
0.049716	-0.576972	-0.815249	12
0.043803	-0.565095	-0.823862	12
0.037987	-0.553038	-0.832289	12
0.032271	-0.540806	-0.840528	12
0.026655	-0.528400	-0.848577	12
0.021142	-0.515826	-0.856432	12
0.015733	-0.503088	-0.864092	12
0.010430	-0.490188	-0.871554	12
0.005234	-0.477132	-0.878816	12
0.000147	-0.463922	-0.885876	12
-0.004829	-0.450564	-0.892731	12
-0.009693	-0.437061	-0.899380	12
-0.014444	-0.423416	-0.905820	12
-0.019079	-0.409636	-0.912050	12
-0.023598	-0.395723	-0.918067	12
-0.027999	-0.381681	-0.923870	12
-0.032281	-0.367516	-0.929457	12
-0.036443	-0.353231	-0.934826	12
-0.221009	-0.941776	-0.253402	13
-0.218147	-0.946658	-0.237172	13
-0.215271	-0.951251	-0.220861	13
-0.212381	-0.955555	-0.204473	13
-0.209479	-0.959567	-0.188014	13
-0.206565	-0.963287	-0.171489	13
-0.203640	-0.966714	-0.154902	13
-0.200706	-0.969846	-0.138258	13
-0.197762	-0.972683	-0.121564	13
-0.194810	-0.975224	-0.104823	13
-0.191851	-0.977467	-0.088041	13
-0.188885	-0.979413	-0.071223	13
-0.185915	-0.981060	-0.054374	13
-0.182939	-0.982409	-0.037499	13
-0.179960	-0.983458	-0.020604	13
-0.176978	-0.984208	-0.003693	13
-0.173995	-0.984658	0.013228	13
-0.171010	-0.984808	0.030154	13
-0.168026	-0.984658	0.047080	13
-0.165042	-0.984208	0.064001	13
-0.162060	-0.983458	0.080912	13
-0.159081	-0.982409	0.097807	13
-0.156106	-0.981060	0.114681	13
-0.153135	-0.979413	0.131530	13
-0.150169	-0.977467	0.148348	13
-0.147210	-0.975224	0.165130	13
-0.144258	-0.972683	0.181871	13
-0.141314	-0.969846	0.198566	13
-0.138380	-0.966714	0.215209	13
-0.135455	-0.963287	0.231796	13
-0.132541	-0.959567	0.248322	13
-0.129639	-0.955555	0.264781	13
-0.126749	-0.951251	0.281168	13
-0.123873	-0.946658	0.297480	13
-0.121012	-0.941776	0.313709	13
0.198991	0.962250	-0.185680	14
0.191899	0.960634	-0.200889	14
0.184820	0.958726	-0.216069	14
0.177757	0.956526	-0.231217	14
0.170710	0.954034	-0.246328	14
0.163683	0.951251	-0.261398	14
0.156678	0.948179	-0.276421	14
0.149696	0.944818	-0.291393	14
0.142741	0.941169	-0.306310	14
0.135813	0.937234	-0.321166	14
0.128915	0.933013	-0.335959	14
0.122050	0.928507	-0.350682	14
0.115218	0.923719	-0.365331	14
0.108423	0.918650	-0.379903	14
0.101667	0.913301	-0.394393	14
0.094951	0.907673	-0.408795	14
0.088278	0.901769	-0.423106	14
0.081649	0.895591	-0.437322	14
0.075066	0.889139	-0.451438	14
0.068533	0.882417	-0.465450	14
0.062049	0.875426	-0.479353	14
0.055619	0.868168	-0.493143	14
0.049243	0.860646	-0.506817	14
0.042923	0.852862	-0.520369	14
0.036662	0.844818	-0.533797	14
0.030461	0.836516	-0.547095	14
0.024322	0.827960	-0.560259	14
0.018247	0.819152	-0.573287	14
0.012238	0.810094	-0.586173	14
0.006297	0.800789	-0.598914	14
-0.984808	0.000000	0.173648	15
0.819152	0.000000	-0.573576	16
0.330711	0.941776	-0.060723	17
0.998630	-0.000000	0.052336	18.000000
0.998477	-0.017428	0.052336	18.000000
0.998021	-0.034852	0.052336	18.000000
0.997261	-0.052264	0.052336	18.000000
0.996197	-0.069661	0.052336	18.000000
0.994829	-0.087036	0.052336	18.000000
0.993159	-0.104385	0.052336	18.000000
0.991186	-0.121702	0.052336	18.000000
0.988911	-0.138982	0.052336	18.000000
0.986335	-0.156220	0.052336	18.000000
0.983458	-0.173410	0.052336	18.000000
0.980282	-0.190547	0.052336	18.000000
0.976807	-0.207627	0.052336	18.000000
0.973035	-0.224643	0.052336	18.000000
0.968966	-0.241590	0.052336	18.000000
0.964602	-0.258464	0.052336	18.000000
0.959944	-0.275260	0.052336	18.000000
0.954994	-0.291971	0.052336	18.000000
0.949753	-0.308593	0.052336	18.000000
0.944223	-0.325122	0.052336	18.000000
0.938405	-0.341551	0.052336	18.000000
0.932301	-0.357877	0.052336	18.000000
0.925913	-0.374093	0.052336	18.000000
0.919243	-0.390196	0.052336	18.000000
0.912293	-0.406179	0.052336	18.000000
0.905066	-0.422039	0.052336	18.000000
0.897562	-0.437770	0.052336	18.000000
0.889785	-0.453368	0.052336	18.000000
0.881738	-0.468828	0.052336	18.000000
0.873421	-0.484145	0.052336	18.000000
0.864839	-0.499315	0.052336	18.000000
0.855993	-0.514332	0.052336	18.000000
0.846886	-0.529193	0.052336	18.000000
0.837521	-0.543893	0.052336	18.000000
0.827901	-0.558427	0.052336	18.000000
0.818029	-0.572790	0.052336	18.000000
0.807908	-0.586980	0.052336	18.000000
0.797541	-0.600990	0.052336	18.000000
0.786931	-0.614818	0.052336	18.000000
0.776081	-0.628458	0.052336	18.000000
0.764995	-0.641907	0.052336	18.000000
0.753675	-0.655160	0.052336	18.000000
0.742126	-0.668214	0.052336	18.000000
0.730351	-0.681064	0.052336	18.000000
0.718354	-0.693706	0.052336	18.000000
0.706138	-0.706138	0.052336	18.000000
0.693706	-0.718354	0.052336	18.000000
0.681064	-0.730351	0.052336	18.000000
0.668214	-0.742126	0.052336	18.000000
0.655160	-0.753675	0.052336	18.000000
0.641907	-0.764995	0.052336	18.000000
0.628458	-0.776081	0.052336	18.000000
0.614818	-0.786931	0.052336	18.000000
0.600990	-0.797541	0.052336	18.000000
0.586980	-0.807908	0.052336	18.000000
0.572790	-0.818029	0.052336	18.000000
0.558427	-0.827901	0.052336	18.000000
0.543893	-0.837521	0.052336	18.000000
0.529193	-0.846886	0.052336	18.000000
0.514332	-0.855993	0.052336	18.000000
0.499315	-0.864839	0.052336	18.000000
0.484145	-0.873421	0.052336	18.000000
0.468828	-0.881738	0.052336	18.000000
0.453368	-0.889785	0.052336	18.000000
0.437770	-0.897562	0.052336	18.000000
0.422039	-0.905066	0.052336	18.000000
0.406179	-0.912293	0.052336	18.000000
0.390196	-0.919243	0.052336	18.000000
0.374093	-0.925913	0.052336	18.000000
0.357877	-0.932301	0.052336	18.000000
0.341551	-0.938405	0.052336	18.000000
0.325122	-0.944223	0.052336	18.000000
0.308593	-0.949753	0.052336	18.000000
0.291971	-0.954994	0.052336	18.000000
0.275260	-0.959944	0.052336	18.000000
0.258464	-0.964602	0.052336	18.000000
0.241590	-0.968966	0.052336	18.000000
0.224643	-0.973035	0.052336	18.000000
0.207627	-0.976807	0.052336	18.000000
0.190547	-0.980282	0.052336	18.000000
0.173410	-0.983458	0.052336	18.000000
0.156220	-0.986335	0.052336	18.000000
0.138982	-0.988911	0.052336	18.000000
0.121702	-0.991186	0.052336	18.000000
0.104385	-0.993159	0.052336	18.000000
0.087036	-0.994829	0.052336	18.000000
0.069661	-0.996197	0.052336	18.000000
0.052264	-0.997261	0.052336	18.000000
0.034852	-0.998021	0.052336	18.000000
0.017428	-0.998477	0.052336	18.000000
-0.000000	-0.998630	0.052336	18.000000
-0.017428	-0.998477	0.052336	18.000000
-0.034852	-0.998021	0.052336	18.000000
-0.052264	-0.997261	0.052336	18.000000
-0.069661	-0.996197	0.052336	18.000000
-0.087036	-0.994829	0.052336	18.000000
-0.104385	-0.993159	0.052336	18.000000
-0.121702	-0.991186	0.052336	18.000000
-0.138982	-0.988911	0.052336	18.000000
-0.156220	-0.986335	0.052336	18.000000
-0.173410	-0.983458	0.052336	18.000000
-0.190547	-0.980282	0.052336	18.000000
-0.207627	-0.976807	0.052336	18.000000
-0.224643	-0.973035	0.052336	18.000000
-0.241590	-0.968966	0.052336	18.000000
-0.258464	-0.964602	0.052336	18.000000
-0.275260	-0.959944	0.052336	18.000000
-0.291971	-0.954994	0.052336	18.000000
-0.308593	-0.949753	0.052336	18.000000
-0.325122	-0.944223	0.052336	18.000000
-0.341551	-0.938405	0.052336	18.000000
-0.357877	-0.932301	0.052336	18.000000
-0.374093	-0.925913	0.052336	18.000000
-0.390196	-0.919243	0.052336	18.000000
-0.406179	-0.912293	0.052336	18.000000
-0.422039	-0.905066	0.052336	18.000000
-0.437770	-0.897562	0.052336	18.000000
-0.453368	-0.889785	0.052336	18.000000
-0.468828	-0.881738	0.052336	18.000000
-0.484145	-0.873421	0.052336	18.000000
-0.499315	-0.864839	0.052336	18.000000
-0.514332	-0.855993	0.052336	18.000000
-0.529193	-0.846886	0.052336	18.000000
-0.543893	-0.837521	0.052336	18.000000
-0.558427	-0.827901	0.052336	18.000000
-0.572790	-0.818029	0.052336	18.000000
-0.586980	-0.807908	0.052336	18.000000
-0.600990	-0.797541	0.052336	18.000000
-0.614818	-0.786931	0.052336	18.000000
-0.628458	-0.776081	0.052336	18.000000
-0.641907	-0.764995	0.052336	18.000000
-0.655160	-0.753675	0.052336	18.000000
