

-0.5000000000	 0.1987166003
-0.4800000000	 0.2193064140
-0.4600000000	 0.2566404908
-0.4400000000	 0.3263300570
-0.4200000000	 0.4088231598
-0.4000000000	 0.5054718097
-0.3800000000	 0.5881931893
-0.3600000000	 0.6706016949
-0.3400000000	 0.7358786712
-0.3200000000	 0.8060493551
-0.3000000000	 0.8784481795
-0.2800000000	 0.9534763514
-0.2600000000	 1.0366857262
-0.2400000000	 1.1282586698
-0.2200000000	 1.2154797738
-0.2000000000	 1.3062644372
-0.1800000000	 1.3961479301
-0.1600000000	 1.4538296970
-0.1400000000	 1.4839271780
-0.1200000000	 1.4924763420
-0.1000000000	 1.4854619547
-0.0800000000	 1.4694094318
-0.0600000000	 1.4493630121
-0.0400000000	 1.4118905749
-0.0200000000	 1.3835737066
0.0000000000	 1.3513555032
0.0200000000	 1.3303040357
0.0400000000	 1.3048129520
0.0600000000	 1.2832715146
0.0800000000	 1.2707963156
0.1000000000	 1.2529250209
0.1200000000	 1.2408816598
0.1400000000	 1.2369820023
0.1600000000	 1.2264144416
0.1800000000	 1.2162282897
0.2000000000	 1.2036391066
0.2200000000	 1.1818231873
0.2400000000	 1.1830670434
0.2600000000	 1.1767878481
0.2800000000	 1.1570512736
0.3000000000	 1.1219158970
0.3200000000	 1.0531377059
0.3400000000	 0.9607202754
0.3600000000	 0.8391943568
0.3800000000	 0.6980541995
0.4000000000	 0.5532130333
0.4200000000	 0.4166972512
0.4400000000	 0.3174683127
0.4600000000	 0.2387574854
0.4800000000	 0.2006689486
0.5000000000	 0.1987166003
